fecha,provincia,localidad,tn
2026-01-13,SANTA FE,CAÑADA DE GOMEZ,1000
2026-01-13,SANTA FE,CAÑADA ROSQUIN,2233
2026-01-13,SANTA FE,CENTENO,30
2026-01-13,SANTA FE,CHABAS,150
2026-01-13,SANTA FE,CHAPUY,307
2026-01-13,SANTA FE,CHAÑAR LADEADO,33
2026-01-13,SANTA FE,DIAZ,262
2026-01-13,SANTA FE,EL ARAZA,14
2026-01-13,SANTA FE,FIGHIERA,1115
2026-01-13,SANTA FE,FIRMAT,9
2026-01-13,SANTA FE,GALVEZ,10
2026-01-13,SANTA FE,GOBERNADOR CRESPO,200
2026-01-13,SANTA FE,GODOY,400
2026-01-13,SANTA FE,IRIGOYEN,120
2026-01-13,SANTA FE,ISLA TIGRE,7
2026-01-13,SANTA FE,LA SARITA,3
2026-01-13,SANTA FE,LAS PAREJAS,330
2026-01-13,SANTA FE,LAS ROSAS,296
2026-01-13,SANTA FE,LOPEZ,240
2026-01-13,SANTA FE,LUIS PALACIOS,6208
2026-01-13,SANTA FE,MAGGIOLO,60
2026-01-13,SANTA FE,MALABRIGO,38
2026-01-13,SANTA FE,MARIA SUSANA,160
2026-01-13,SANTA FE,PAZ,880
2026-01-13,SANTA FE,PILAR,460
2026-01-13,SANTA FE,POZO BORRADO,11
2026-01-13,SANTA FE,PUERTO GRAL SAN MARTIN,1070
2026-01-13,SANTA FE,PUJATO,60
2026-01-13,SANTA FE,RAFAELA,1030
2026-01-13,SANTA FE,RAMAYON,60
2026-01-13,SANTA FE,ROSARIO,4703
2026-01-13,SANTA FE,RUFINO,90
2026-01-13,SANTA FE,RUNCIMAN,30
2026-01-13,SANTA FE,SALTO GRANDE,26
2026-01-13,SANTA FE,SAN EDUARDO,160
2026-01-13,SANTA FE,SAN GREGORIO,105
2026-01-13,SANTA FE,SAN JERONIMO SUD,60
2026-01-13,SANTA FE,SAN JORGE,56
2026-01-13,SANTA FE,SAN JOSE DE LA ESQUI,210
2026-01-13,SANTA FE,SAN JUSTO,99
2026-01-13,SANTA FE,SAN LORENZO,4530
2026-01-13,SANTA FE,SAN RICARDO,65
2026-01-13,SANTA FE,SANTA FE,1560
2026-01-13,SANTA FE,SANTA ISABEL,60
2026-01-13,SANTA FE,TEODELINA,420
2026-01-13,SANTA FE,TOTORAS,1304
2026-01-13,SANTA FE,VENADO TUERTO,38
2026-01-13,SANTA FE,VIDELA,60
2026-01-13,SANTA FE,VILLA CAÑAS,625
2026-01-13,SANTIAGO DEL ESTERO,AVERIAS,30
2026-01-13,SANTIAGO DEL ESTERO,BARRIO JARDIN,60
2026-01-13,SANTIAGO DEL ESTERO,JIMENEZ,540
2026-01-13,SANTIAGO DEL ESTERO,LOS JURIES,30
2026-01-14,BUENOS AIRES,9 DE JULIO,470
2026-01-14,BUENOS AIRES,ACEVEDO,350
2026-01-14,BUENOS AIRES,ADOLFO GONZALES CHAVEZ,30
2026-01-14,BUENOS AIRES,ALBERDI,10
2026-01-14,BUENOS AIRES,ALBERTI,753
2026-01-14,BUENOS AIRES,AMERICA,120
2026-01-14,BUENOS AIRES,ARRECIFES,3228
2026-01-14,BUENOS AIRES,ARRIBEÑOS,54
2026-01-14,BUENOS AIRES,ASCENSION,2000
2026-01-14,BUENOS AIRES,AZUL,150
2026-01-14,BUENOS AIRES,BAHIA BLANCA,1430
2026-01-14,BUENOS AIRES,BAIGORRITA,90
2026-01-14,BUENOS AIRES,BALCARCE,1075
2026-01-14,BUENOS AIRES,BARADERO,30
2026-01-14,BUENOS AIRES,BARRIO ESTACION QUEQ,90
2026-01-14,BUENOS AIRES,BOLIVAR,2300
2026-01-14,BUENOS AIRES,BORDENAVE,150
2026-01-14,BUENOS AIRES,BRAGADO,2582
2026-01-14,BUENOS AIRES,CABILDO,150
2026-01-14,BUENOS AIRES,CAPILLA DEL SEÑOR,30
2026-01-14,BUENOS AIRES,CARABELAS,190
2026-01-14,BUENOS AIRES,CARDENAL CAGLIERO,330
2026-01-14,BUENOS AIRES,CARHUE,33
2026-01-14,BUENOS AIRES,CARLOS CASARES,560
2026-01-14,BUENOS AIRES,CASBAS,30
2026-01-14,BUENOS AIRES,CAÑUELAS,6
2026-01-14,BUENOS AIRES,CHACABUCO,1793
2026-01-14,BUENOS AIRES,CHASICO,30
2026-01-14,BUENOS AIRES,CHIVILCOY,78
2026-01-14,BUENOS AIRES,COLON,177
2026-01-14,BUENOS AIRES,CORONEL MARTINEZ DE,60
2026-01-14,BUENOS AIRES,CORONEL PRINGLES,1018
2026-01-14,BUENOS AIRES,CORONEL SUAREZ,1570
2026-01-14,BUENOS AIRES,DAIREAUX,155
2026-01-14,BUENOS AIRES,DEL CARRIL,70
2026-01-14,BUENOS AIRES,GENERAL LAMADRID,383
2026-01-14,BUENOS AIRES,GENERAL VILLEGAS,35
2026-01-14,BUENOS AIRES,GONZALES CHAVES,300
2026-01-14,BUENOS AIRES,HENDERSON,158
2026-01-14,BUENOS AIRES,HUANGUELEN,100
2026-01-14,BUENOS AIRES,JUAN N. FERNANDEZ,120
2026-01-14,BUENOS AIRES,JUNIN,330
2026-01-14,BUENOS AIRES,LA VIOLETA,4000
2026-01-14,BUENOS AIRES,LARTIGAU,500
2026-01-14,BUENOS AIRES,LINCOLN,3
2026-01-14,BUENOS AIRES,LOBERIA,90
2026-01-14,BUENOS AIRES,LOBOS,380
2026-01-14,BUENOS AIRES,LOS TOLDOS,66
2026-01-14,BUENOS AIRES,LUJAN,120
2026-01-14,BUENOS AIRES,MAIPU,100
2026-01-14,BUENOS AIRES,MARCOS PAZ,66
2026-01-14,BUENOS AIRES,MONES CAZON,300
2026-01-14,BUENOS AIRES,MORSE,300
2026-01-14,BUENOS AIRES,NAVARRO,156
2026-01-14,BUENOS AIRES,NECOCHEA,1210
2026-01-14,BUENOS AIRES,OLAVARRIA,600
2026-01-14,BUENOS AIRES,PEDERNALES,30
2026-01-14,BUENOS AIRES,PEHUAJO,2014
2026-01-14,BUENOS AIRES,PERGAMINO,475
2026-01-14,BUENOS AIRES,PIEDRITAS,30
2026-01-14,BUENOS AIRES,PIGUE,3500
2026-01-14,BUENOS AIRES,RAUCH,260
2026-01-14,BUENOS AIRES,RIVERA,40
2026-01-14,BUENOS AIRES,ROJAS,319
2026-01-14,BUENOS AIRES,ROQUE PEREZ,313
2026-01-14,BUENOS AIRES,SALADILLO,12
2026-01-14,BUENOS AIRES,SALAZAR,160
2026-01-14,BUENOS AIRES,SALLIQUELO,4
2026-01-14,BUENOS AIRES,SALTO,300
2026-01-14,BUENOS AIRES,SAN ANDRES DE GILES,500
2026-01-14,BUENOS AIRES,SAN ANTONIO DE ARECO,595
2026-01-14,BUENOS AIRES,SAN MIGUEL DEL MONTE,60
2026-01-14,BUENOS AIRES,SAN NICOLAS,210
2026-01-14,BUENOS AIRES,SAN PEDRO,577
2026-01-14,BUENOS AIRES,SANTA REGINA,190
2026-01-14,BUENOS AIRES,SUIPACHA,60
2026-01-14,BUENOS AIRES,TANDIL,500
2026-01-14,BUENOS AIRES,TRENQUE LAUQUEN,260
2026-01-14,BUENOS AIRES,TRES ARROYOS,1260
2026-01-14,BUENOS AIRES,VEDIA,61
2026-01-14,BUENOS AIRES,WARNES,30
2026-01-14,CHACO,CHARATA,134
2026-01-14,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,103
2026-01-14,CIUDAD AUTÓNOMA DE BUENOS AIRES,CAPITAL FEDERAL,1300
2026-01-14,CÓRDOBA,ADELIA MARIA,140
2026-01-14,CÓRDOBA,ALEJANDRO ROCA,90
2026-01-14,CÓRDOBA,ALEJO LEDESMA,300
2026-01-14,CÓRDOBA,ARIAS,257
2026-01-14,CÓRDOBA,BOUWER,79
2026-01-14,CÓRDOBA,CANALS,47
2026-01-14,CÓRDOBA,CAVANAGH,15
2026-01-14,CÓRDOBA,CORRAL DEL BAJO,372
2026-01-14,CÓRDOBA,EL CRISPIN,70
2026-01-14,CÓRDOBA,ELENA,500
2026-01-14,CÓRDOBA,ETRURIA,90
2026-01-14,CÓRDOBA,FREYRE,60
2026-01-14,CÓRDOBA,GENERAL LEVALLE,60
2026-01-14,CÓRDOBA,GUATIMOZIN,350
2026-01-14,CÓRDOBA,JUSTINIANO POSSE,2190
2026-01-14,CÓRDOBA,LA PALESTINA,31
2026-01-14,CÓRDOBA,LAS PICHANAS,62
2026-01-14,CÓRDOBA,LEONES,30
2026-01-14,CÓRDOBA,MARCOS JUAREZ,332
2026-01-14,CÓRDOBA,MONTE BUEY,30
2026-01-14,CÓRDOBA,MONTE CRISTO,100
2026-01-14,CÓRDOBA,OLIVA,1860
2026-01-14,CÓRDOBA,PASCANAS,65
2026-01-14,CÓRDOBA,PORTEÑA,600
2026-01-14,CÓRDOBA,RIO PRIMERO,50
2026-01-14,CÓRDOBA,SERRANO,32
2026-01-14,CÓRDOBA,TRANSITO,17
2026-01-14,CÓRDOBA,VILLA DE MARIA,70
2026-01-14,CÓRDOBA,VILLA DEL ROSARIO,38
2026-01-14,CÓRDOBA,VILLA HUIDOBRO,150
2026-01-14,CÓRDOBA,VIVERO,400
2026-01-14,ENTRE RÍOS,ALCARAZ SEGUNDO,126
2026-01-14,ENTRE RÍOS,ALDEA MARIA LUISA,2000
2026-01-14,ENTRE RÍOS,ARROYO BARU,96
2026-01-14,ENTRE RÍOS,COLONIA SAN CIPRIANO,92
2026-01-14,ENTRE RÍOS,COLONIA SAN MIGUEL,32
2026-01-14,ENTRE RÍOS,CONCORDIA,213
2026-01-14,ENTRE RÍOS,GENERAL CAMPOS,92
2026-01-14,ENTRE RÍOS,HASENKAMP,300
2026-01-14,ENTRE RÍOS,JUBILEO,69
2026-01-14,ENTRE RÍOS,LA PAZ,2000
2026-01-14,ENTRE RÍOS,MARIA GRANDE PRIMERA,28
2026-01-14,ENTRE RÍOS,MOJONES SUD,210
2026-01-14,ENTRE RÍOS,PARANA,2
2026-01-14,ENTRE RÍOS,PRIMERO DE MAYO,32
2026-01-14,ENTRE RÍOS,ROSARIO DEL TALA,120
2026-01-14,ENTRE RÍOS,TALITA,360
2026-01-14,ENTRE RÍOS,URDINARRAIN,15220
2026-01-14,ENTRE RÍOS,VIALE,90
2026-01-14,ENTRE RÍOS,VICTORIA,2000
2026-01-14,ENTRE RÍOS,VILLA CLARA,29
2026-01-14,ENTRE RÍOS,VILLA ELISA,63
2026-01-14,ENTRE RÍOS,VILLAGUAY,309
2026-01-14,LA PAMPA,BERNASCONI,300
2026-01-14,LA PAMPA,EDUARDO CASTEX,36012
2026-01-14,LA PAMPA,EMBAJADOR MARTINI,60
2026-01-14,LA PAMPA,GENERAL PICO,189
2026-01-14,LA PAMPA,GUATRACHE,16
2026-01-14,LA PAMPA,INGENIERO FOSTER,30
2026-01-14,LA PAMPA,INGENIERO LUIGGI,30
2026-01-14,LA PAMPA,INTENDENTE ALVEAR,1537
2026-01-14,LA PAMPA,QUEMU-QUEMU,122
2026-01-14,LA PAMPA,REALICO,120
2026-01-14,SALTA,EL GALPON,31
2026-01-14,SANTA FE,ALCORTA DTO CONSTITU,98
2026-01-14,SANTA FE,ARMINDA,200
2026-01-14,SANTA FE,ARMSTRONG,270
2026-01-14,SANTA FE,BOMBAL,60
2026-01-14,SANTA FE,CAMPO CLUCELLAS,210
2026-01-14,SANTA FE,CAMPO EL ARAZA,60
2026-01-14,SANTA FE,CARRERAS,60
2026-01-14,SANTA FE,CASAS,90
2026-01-14,SANTA FE,CASILDA,60
2026-01-14,SANTA FE,CAÑADA DEL UCLE,90
2026-01-14,SANTA FE,CAÑADA ROSQUIN,1000
2026-01-14,SANTA FE,CHAPUY,4210
2026-01-14,SANTA FE,CLUCELLAS,90
2026-01-14,SANTA FE,CORONEL BOGADO,90
2026-01-14,SANTA FE,DIAZ,300
2026-01-14,SANTA FE,ESMERALDA,92
2026-01-14,SANTA FE,FUENTES,26
2026-01-14,SANTA FE,GODOY,300
2026-01-14,SANTA FE,HUGHES,430
2026-01-14,SANTA FE,IRIGOYEN,250
2026-01-14,SANTA FE,ISLA TIGRE,43
2026-01-14,SANTA FE,LA VANGUARDIA (MOUSS,30
2026-01-14,SANTA FE,LAS ROSAS,38
2026-01-14,SANTA FE,LAS TOSCAS,11
2026-01-14,SANTA FE,LOS CARDOS,3
2026-01-14,SANTA FE,LOS MOLINOS,200
2026-01-14,SANTA FE,LUIS PALACIOS,3455
2026-01-14,SANTA FE,MARIA JUANA,675
2026-01-14,SANTA FE,MARIA SUSANA,500
2026-01-14,SANTA FE,MONJE,400
2026-01-14,SANTA FE,MURPHY,120
2026-01-14,SANTA FE,NICANOR E. MOLINAS,4
2026-01-14,SANTA FE,PAZ,150
2026-01-14,SANTA FE,PEYRANO,500
2026-01-14,SANTA FE,PILAR,1000
2026-01-14,SANTA FE,PUERTO GRAL SAN MARTIN,2270
2026-01-14,SANTA FE,RAFAELA,2030
2026-01-14,SANTA FE,ROSARIO,6777
2026-01-14,SANTA FE,RUFINO,190
2026-01-14,SANTA FE,SAN GREGORIO,59
2026-01-14,SANTA FE,SAN GUILLERMO (DPTO.,30
2026-01-14,SANTA FE,SAN JERONIMO SUD,60
2026-01-14,SANTA FE,SAN JORGE,56
2026-01-14,SANTA FE,SAN JUSTO,60
2026-01-14,SANTA FE,SAN LORENZO,27850
2026-01-14,SANTA FE,SAN MARCELO,35
2026-01-14,SANTA FE,SAN RICARDO,240
2026-01-14,SANTA FE,SAN VICENTE (DPTO. C,60
2026-01-14,SANTA FE,SANTA FE,1020
2026-01-14,SANTA FE,SANTA TERESA (DPTO.,30
2026-01-14,SANTA FE,TEODELINA,35
2026-01-14,SANTA FE,TIMBUES,2800
2026-01-14,SANTA FE,TOTORAS,28005
2026-01-14,SANTA FE,VENADO TUERTO,165
2026-01-14,SANTA FE,VILLA CAÑAS,3072
2026-01-14,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,900
2026-01-15,BUENOS AIRES,25 DE MAYO,60
2026-01-15,BUENOS AIRES,9 DE JULIO,300
2026-01-15,BUENOS AIRES,ADOLFO GONZALES CHAVEZ,30
2026-01-15,BUENOS AIRES,ALBERTI,180
2026-01-15,BUENOS AIRES,AMERICA,786
2026-01-15,BUENOS AIRES,ARENAZA,2
2026-01-15,BUENOS AIRES,ARRECIFES,100
2026-01-15,BUENOS AIRES,ARRIBEÑOS,30
2026-01-15,BUENOS AIRES,BAHIA BLANCA,600
2026-01-15,BUENOS AIRES,BALCARCE,400
2026-01-15,BUENOS AIRES,BARRIO ESTACION QUEQ,60
2026-01-15,BUENOS AIRES,BARRIO VILLA GAUCHO,90
2026-01-15,BUENOS AIRES,BENITO JUAREZ,180
2026-01-15,BUENOS AIRES,BOLIVAR,240
2026-01-15,BUENOS AIRES,BRAGADO,3627
2026-01-15,BUENOS AIRES,CABILDO,120
2026-01-15,BUENOS AIRES,CAPITAN SARMIENTO,1200
2026-01-15,BUENOS AIRES,CARABELAS,200
2026-01-15,BUENOS AIRES,CARHUE,377
2026-01-15,BUENOS AIRES,CARLOS CASARES,360
2026-01-15,BUENOS AIRES,CARMEN DE ARECO,120
2026-01-15,BUENOS AIRES,CASBAS,90
2026-01-15,BUENOS AIRES,CASTELLI,300
2026-01-15,BUENOS AIRES,CAÑUELAS,60
2026-01-15,BUENOS AIRES,CHACABUCO,366
2026-01-15,BUENOS AIRES,CHASICO,60
2026-01-15,BUENOS AIRES,CHIVILCOY,108
2026-01-15,BUENOS AIRES,COLON,393
2026-01-15,BUENOS AIRES,CONESA,1590
2026-01-15,BUENOS AIRES,CORONEL SEGUI,30
2026-01-15,BUENOS AIRES,CORONEL SUAREZ,300
2026-01-15,BUENOS AIRES,CORONEL VIDAL,438
2026-01-15,BUENOS AIRES,DAIREAUX,104
2026-01-15,BUENOS AIRES,DARREGUEIRA,614
2026-01-15,BUENOS AIRES,DEL CARRIL,5007
2026-01-15,BUENOS AIRES,DUDIGNAC,850
2026-01-15,BUENOS AIRES,GENERAL ALVARADO,30
2026-01-15,BUENOS AIRES,GENERAL BELGRANO,275
2026-01-15,BUENOS AIRES,GENERAL VILLEGAS,1509
2026-01-15,BUENOS AIRES,GUAMINI,240
2026-01-15,BUENOS AIRES,HENDERSON,180
2026-01-15,BUENOS AIRES,JUNIN,90
2026-01-15,BUENOS AIRES,LA DULCE,180
2026-01-15,BUENOS AIRES,LINCOLN,1007
2026-01-15,BUENOS AIRES,LOBERIA,30
2026-01-15,BUENOS AIRES,LOBOS,600
2026-01-15,BUENOS AIRES,LOS TOLDOS,185
2026-01-15,BUENOS AIRES,LUJAN,8
2026-01-15,BUENOS AIRES,MAIPU,65
2026-01-15,BUENOS AIRES,MARIANO H. ALFONZO,1000
2026-01-15,BUENOS AIRES,NAPALEOFU,1500
2026-01-15,BUENOS AIRES,NECOCHEA,520
2026-01-15,BUENOS AIRES,PEHUAJO,169
2026-01-15,BUENOS AIRES,PEREZ MILLAN,600
2026-01-15,BUENOS AIRES,PERGAMINO,748
2026-01-15,BUENOS AIRES,PILA,30
2026-01-15,BUENOS AIRES,RAMALLO,60
2026-01-15,BUENOS AIRES,RIVERA,46
2026-01-15,BUENOS AIRES,ROJAS,970
2026-01-15,BUENOS AIRES,ROQUE PEREZ,30
2026-01-15,BUENOS AIRES,SALTO,900
2026-01-15,BUENOS AIRES,SAN ANDRES DE GILES,300
2026-01-15,BUENOS AIRES,SAN MIGUEL ARCANGEL,500
2026-01-15,BUENOS AIRES,TANDIL,67
2026-01-15,BUENOS AIRES,TRENQUE LAUQUEN,9
2026-01-15,BUENOS AIRES,TRES ARROYOS,2737
2026-01-15,BUENOS AIRES,VILLA IRIS,290
2026-01-15,BUENOS AIRES,VILLA LIA,1890
2026-01-15,BUENOS AIRES,VILLA LONGA,64047
2026-01-15,BUENOS AIRES,VILLA MOQUEHUA,30
2026-01-15,CHACO,GENERAL PINEDO,8
2026-01-15,CHACO,SANTA SYLVINA,10
2026-01-15,CHACO,VILLA ANGELA,11
2026-01-15,CIUDAD AUTÓNOMA DE BUENOS AIRES,CAPITAL FEDERAL,8600
2026-01-15,CÓRDOBA,ALEJANDRO ROCA,27
2026-01-15,CÓRDOBA,BELL VILLE,15
2026-01-15,CÓRDOBA,EL ARAÑADO,30
2026-01-15,CÓRDOBA,EL ARBOL,39
2026-01-15,CÓRDOBA,ETRURIA,72
2026-01-15,CÓRDOBA,GUATIMOZIN,76
2026-01-15,CÓRDOBA,IDIAZABAL,370
2026-01-15,CÓRDOBA,INRIVILLE,180
2026-01-15,CÓRDOBA,JUSTINIANO POSSE,450
2026-01-15,CÓRDOBA,LA CARLOTA,150
2026-01-15,CÓRDOBA,LABOULAYE,178
2026-01-15,CÓRDOBA,LAS VARAS,30
2026-01-15,CÓRDOBA,LAS VARILLAS,1
2026-01-15,CÓRDOBA,LUQUE,210
2026-01-15,CÓRDOBA,MARCOS JUAREZ,342
2026-01-15,CÓRDOBA,MONTE MAIZ,1900
2026-01-15,CÓRDOBA,ONCATIVO,13
2026-01-15,CÓRDOBA,PASCANAS,32
2026-01-15,CÓRDOBA,PILAR,56
2026-01-15,CÓRDOBA,PLAZA SAN FRANCISCO,29
2026-01-15,CÓRDOBA,VILLA MARIA (DPTO. G,60
2026-01-15,CÓRDOBA,VILLA MARIA (JESUS M,300
2026-01-15,CÓRDOBA,VILLA ROSSI,240
2026-01-15,ENTRE RÍOS,CRESPO,122
2026-01-15,ENTRE RÍOS,DIAMANTE,27
2026-01-15,ENTRE RÍOS,LARROQUE,174
2026-01-15,ENTRE RÍOS,MACIA,111
2026-01-15,ENTRE RÍOS,MARIA GRANDE,56
2026-01-15,ENTRE RÍOS,MARIA GRANDE PRIMERA,6
2026-01-15,ENTRE RÍOS,NOGOYA,29
2026-01-15,ENTRE RÍOS,PAJONAL,217
2026-01-15,ENTRE RÍOS,SAN SALVADOR,12
2026-01-15,ENTRE RÍOS,SEGUI,360
2026-01-15,ENTRE RÍOS,VIALE,164
2026-01-15,ENTRE RÍOS,VICTORIA,3001
2026-01-15,ENTRE RÍOS,VILLA SAN MARCIAL,70
2026-01-15,ENTRE RÍOS,VILLAGUAY,78
2026-01-15,LA PAMPA,BERNARDO LARROUDE,122
2026-01-15,LA PAMPA,CATRILO,780
2026-01-15,SAN LUIS,LAFINUR,58
2026-01-15,SANTA FE,ALCORTA DTO CONSTITU,210
2026-01-15,SANTA FE,ALDAO,1050
2026-01-15,SANTA FE,ALVAREZ,631
2026-01-15,SANTA FE,ARMSTRONG,167
2026-01-15,SANTA FE,ARTEAGA,297
2026-01-15,SANTA FE,BARRANCAS,30
2026-01-15,SANTA FE,BERNA,201
2026-01-15,SANTA FE,BERNARDO DE IRIGOYEN,300
2026-01-15,SANTA FE,BIGAND,767
2026-01-15,SANTA FE,CARCARAÑA,150
2026-01-15,SANTA FE,CARMEN DEL SAUCE,2652
2026-01-15,SANTA FE,CARRERAS,330
2026-01-15,SANTA FE,CAÑADA DEL UCLE,646
2026-01-15,SANTA FE,CAÑADA ROSQUIN,21
2026-01-15,SANTA FE,CENTENO,30
2026-01-15,SANTA FE,CHAPUY,1675
2026-01-15,SANTA FE,CHAÑAR LADEADO,150
2026-01-15,SANTA FE,CHOVET,113
2026-01-15,SANTA FE,CLUCELLAS,30
2026-01-15,SANTA FE,COLONIA CASTELLANOS,60
2026-01-15,SANTA FE,COLONIA CELLO,31
2026-01-15,SANTA FE,CORONEL ARNOLD,400
2026-01-15,SANTA FE,ELORTONDO,482
2026-01-15,SANTA FE,IRIGOYEN,60
2026-01-15,SANTA FE,JUNCAL,600
2026-01-15,SANTA FE,LA LOLA,40
2026-01-15,SANTA FE,LAS PAREJAS,360
2026-01-15,SANTA FE,LAS ROSAS,415
2026-01-15,SANTA FE,LOS CARDOS,57
2026-01-15,SANTA FE,LUIS PALACIOS,885
2026-01-15,SANTA FE,MACIEL,14
2026-01-15,SANTA FE,MAGGIOLO,13
2026-01-15,SANTA FE,MARIA JUANA,1312
2026-01-15,SANTA FE,MARIA SUSANA,540
2026-01-15,SANTA FE,MONTES DE OCA,118
2026-01-15,SANTA FE,MURPHY,940
2026-01-15,SANTA FE,NICANOR E. MOLINAS,5
2026-01-15,SANTA FE,PAZ,150
2026-01-15,SANTA FE,PUEBLO RAMONA,150
2026-01-15,SANTA FE,PUERTO GRAL SAN MARTIN,500
2026-01-15,SANTA FE,RAFAELA,261
2026-01-15,SANTA FE,ROSARIO,11800
2026-01-15,SANTA FE,SAGUIER,60
2026-01-15,SANTA FE,SAN JERONIMO SUD,39
2026-01-15,SANTA FE,SAN JORGE,28
2026-01-15,SANTA FE,SAN LORENZO,900
2026-01-15,SANTA FE,SAN MARCOS DE VENADO,500
2026-01-15,SANTA FE,SAN VICENTE (DPTO. C,30
2026-01-15,SANTA FE,SANCTI SPIRITU,150
2026-01-15,SANTA FE,SANTA TERESA (DPTO.,90
2026-01-15,SANTA FE,SARGENTO CABRAL,120
2026-01-15,SANTA FE,TEODELINA,204
2026-01-15,SANTA FE,TORTUGAS,30
2026-01-15,SANTA FE,TOTORAS,48
2026-01-15,SANTA FE,VENADO TUERTO,1609
2026-01-15,SANTA FE,VIDELA,900
2026-01-15,SANTA FE,VILLA CAÑAS,2268
2026-01-15,SANTA FE,VILLADA,48
2026-01-15,SANTA FE,ZAVALLA,60
2026-01-16,BUENOS AIRES,30 DE AGOSTO,150
2026-01-16,BUENOS AIRES,9 DE JULIO,210
2026-01-16,BUENOS AIRES,ACEVEDO,400
2026-01-16,BUENOS AIRES,ADOLFO GONZALES CHAVEZ,300
2026-01-16,BUENOS AIRES,ALBERTI,2210
2026-01-16,BUENOS AIRES,ARENAZA,60
2026-01-16,BUENOS AIRES,ARRECIFES,600
2026-01-16,BUENOS AIRES,ARRIBEÑOS,130
2026-01-16,BUENOS AIRES,BAHIA BLANCA,1882
2026-01-16,BUENOS AIRES,BALCARCE,2298
2026-01-16,BUENOS AIRES,BARRIO ESTACION QUEQ,210
2026-01-16,BUENOS AIRES,BENITO JUAREZ,1195
2026-01-16,BUENOS AIRES,BRAGADO,102
2026-01-16,BUENOS AIRES,CABILDO,1080
2026-01-16,BUENOS AIRES,CARABELAS,360
2026-01-16,BUENOS AIRES,CARHUE,180
2026-01-16,BUENOS AIRES,CARLOS CASARES,1000
2026-01-16,BUENOS AIRES,CHACABUCO,21
2026-01-16,BUENOS AIRES,CHIVILCOY,610
2026-01-16,BUENOS AIRES,COLON,126
2026-01-16,BUENOS AIRES,CORONEL PRINGLES,200
2026-01-16,BUENOS AIRES,CORONEL SEGUI,120
2026-01-16,BUENOS AIRES,CORONEL SUAREZ,2223
2026-01-16,BUENOS AIRES,DARREGUEIRA,300
2026-01-16,BUENOS AIRES,DEL CARRIL,260
2026-01-16,BUENOS AIRES,DUGGAN,500
2026-01-16,BUENOS AIRES,GENERAL VILLEGAS,500
2026-01-16,BUENOS AIRES,GONZALES CHAVES,6060
2026-01-16,BUENOS AIRES,GUAMINI,60
2026-01-16,BUENOS AIRES,HENDERSON,180
2026-01-16,BUENOS AIRES,HUANGUELEN,180
2026-01-16,BUENOS AIRES,JUAN E. BARRA,272
2026-01-16,BUENOS AIRES,JUAN JOSE PASO,93
2026-01-16,BUENOS AIRES,JUNIN,90
2026-01-16,BUENOS AIRES,LAS MARIANAS,37
2026-01-16,BUENOS AIRES,LIMA,30
2026-01-16,BUENOS AIRES,LINCOLN,90
2026-01-16,BUENOS AIRES,LOBERIA,1056
2026-01-16,BUENOS AIRES,LOBOS,602
2026-01-16,BUENOS AIRES,LOS TOLDOS,120
2026-01-16,BUENOS AIRES,MAIPU,600
2026-01-16,BUENOS AIRES,MARIANO H. ALFONZO,1200
2026-01-16,BUENOS AIRES,NECOCHEA,2640
2026-01-16,BUENOS AIRES,OLAVARRIA,26
2026-01-16,BUENOS AIRES,ORENSE,60
2026-01-16,BUENOS AIRES,PEHUAJO,90
2026-01-16,BUENOS AIRES,PERGAMINO,64
2026-01-16,BUENOS AIRES,PIEDRITAS,531
2026-01-16,BUENOS AIRES,PIGUE,2400
2026-01-16,BUENOS AIRES,ROJAS,217
2026-01-16,BUENOS AIRES,SALADILLO,315
2026-01-16,BUENOS AIRES,SALAZAR,130
2026-01-16,BUENOS AIRES,SALTO,30
2026-01-16,BUENOS AIRES,SAN ANDRES DE GILES,120
2026-01-16,BUENOS AIRES,SAN ANTONIO DE ARECO,300
2026-01-16,BUENOS AIRES,SAN PEDRO,180
2026-01-16,BUENOS AIRES,SARASA,200
2026-01-16,BUENOS AIRES,TANDIL,1936
2026-01-16,BUENOS AIRES,TRENQUE LAUQUEN,500
2026-01-16,BUENOS AIRES,TRES ARROYOS,1050
2026-01-16,BUENOS AIRES,VILLA IRIS,169
2026-01-16,BUENOS AIRES,VILLA LONGA,130
2026-01-16,BUENOS AIRES,VIRREY DEL PINO,180
2026-01-16,BUENOS AIRES,ZARATE,30
2026-01-16,CHACO,BASAIL,39
2026-01-16,CHACO,COLONIA JUAN JOSE PA,10
2026-01-16,CHACO,COLONIA NECOCHEA SUD,127
2026-01-16,CHACO,GENERAL PINEDO,71
2026-01-16,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,988
2026-01-16,CIUDAD AUTÓNOMA DE BUENOS AIRES,CAPITAL FEDERAL,35
2026-01-16,CÓRDOBA,ALEJANDRO ROCA,90
2026-01-16,CÓRDOBA,ARIAS,140
2026-01-16,CÓRDOBA,BALLESTEROS,437
2026-01-16,CÓRDOBA,BELL VILLE,172
2026-01-16,CÓRDOBA,CANALS,90
2026-01-16,CÓRDOBA,CARRILOBO,270
2026-01-16,CÓRDOBA,CAVANAGH,2000
2026-01-16,CÓRDOBA,COMECHINGONES (DPTO.,30
2026-01-16,CÓRDOBA,CORONEL MOLDES,190
